X,Y,X,Y,wkt_geom,insert_tim,id,license_id,account_nu,site_numbe,legal_name,doing_busi,address,city,state,zip_code,license_co,license_de,license_nu,applicatio,applicat_1,applicat_2,payment_da,conditiona,license_st,expiration,license_ap,date_issue,license__1,license__2,ssa,latitude,longitude,location,geom_3435,time_updat,time_creat,gid,business_a,business_1
-87.62922236,41.88078401,-87.629222360000000,41.880784009999999,Point (-87.62922236299999668 41.88078400500000242),00:36.4,2232992-20160916,2479321,258410,3,SPECIALTY'S CAFE & BAKERY INC,SPECIALTY'S CAFE & BAKERY,77 S DEARBORN ST,CHICAGO,IL,60603,1006,Retail Food Establishment,2232992,RENEW,,,9/13/16,N,9/16/16,9/15/18,9/13/16,9/14/16,AAI,,,41.880784009999999,-87.629222360000000,,"SRID=3435;POINT(1175993.68220743 1899934.21554589)",59:02.0,59:02.0,877249,Sale of Food Prepared Onsite With Dining Area,781
-87.63218913,41.88093156,-87.632189130000000,41.880931560000001,Point (-87.63218913299999713 41.88093155800000034),48:28.0,1695468-20170416,2513188,63414,115,STARBUCKS CORPORATION,STARBUCKS COFFEE #10594,39 S LA SALLE ST,CHICAGO,IL,60603,1006,Retail Food Establishment,1695468,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.880931560000001,-87.632189130000000,,"SRID=3435;POINT(1175185.32688092 1899981.36926589)",59:00.0,59:00.0,971857,Retail Sales of Perishable Foods,775
-87.62603474,41.88114722,-87.626034739999994,41.881147220000003,Point (-87.62603473500000462 41.88114721600000223),00:31.9,2152981-20160616,2462111,372018,1,FFT@SAIC,Campus Center Cafe,37 - 39  S WABASH AVE 2,CHICAGO,IL,60603,1006,Retail Food Establishment,2152981,RENEW,,,4/29/16,N,6/16/16,6/15/18,4/29/16,5/2/16,AAI,,,41.881147220000003,-87.626034739999994,,"SRID=3435;POINT(1176860.65196059 1900073.70740456)",07:46.0,07:46.0,864220,Retail Sales of Perishable Foods,775
-87.62603829,41.88124398,-87.626038289999997,41.881243980000001,Point (-87.62603828800000372 41.8812439829999974),08:18.6,2380100-20150518,2380100,396367,1,"THE GODDESS AND BAKER WABASH, LLC",GODDESS AND THE BAKER,33 S WABASH AVE 1ST,CHICAGO,IL,60603,1475,Consumption on Premises - Incidental Activity,2380100,ISSUE,,,3/9/15,N,5/18/15,6/15/17,5/18/15,5/18/15,AAI,,,41.881243980000001,-87.626038289999997,,"SRID=3435;POINT(1176859.39379462 1900108.96126012)",09:34.0,09:34.0,813774,Consumption of Liquor on Premises,638
-87.63715509,41.88140721,-87.637155089999993,41.881407209999999,Point (-87.63715509300000406 41.88140721199999916),00:36.2,2032123-20160916,2481306,351919,2,"FFT@BP 30SW, LLC",FFT CAFE,30 S WACKER DR 8 & 9,CHICAGO,IL,60606,1006,Retail Food Establishment,2032123,RENEW,,,8/12/16,N,9/16/16,9/15/18,8/12/16,8/15/16,AAI,,,41.881407209999999,-87.637155089999993,,"SRID=3435;POINT(1173831.58507894 1900143.68799484)",04:43.0,04:43.0,874124,Retail Sales of Perishable Foods,775
-87.65208623,41.88158931,-87.652086229999995,41.881589310000003,Point (-87.65208622699999808 41.88158931200000268),48:24.5,1277068-20170416,2513177,63414,94,STARBUCKS CORPORATION,STARBUCKS COFFEE #2527,1001 W MADISON ST  A,CHICAGO,IL,60607,1006,Retail Food Establishment,1277068,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.881589310000003,-87.652086229999995,,"SRID=3435;POINT(1169765.02637198 1900177.4150249)",59:01.0,59:01.0,971735,Retail Sales of Perishable Foods,775
-87.65118534,41.88160519,-87.651185339999998,41.881605190000002,Point (-87.65118534100000147 41.88160518800000176),00:31.6,1616968-20160516,2455229,293402,1,"Ciao! Cafe, Inc.",Ciao! Cafe,939 W MADISON ST,CHICAGO,IL,60607,1475,Consumption on Premises - Incidental Activity,1616968,RENEW,,,5/13/16,N,5/16/16,5/15/18,5/13/16,5/13/16,AAI,,,41.881605190000002,-87.651185339999998,,"SRID=3435;POINT(1170010.30805515 1900185.14894029)",12:01.0,12:01.0,865471,Consumption of Liquor on Premises,638
-87.63888744,41.88166429,-87.638887440000005,41.881664290000003,Point (-87.63888744400000519 41.88166428899999971),48:24.5,23047-20170416,2513124,63414,20,STARBUCKS CORPORATION,STARBUCKS COFFEE #289,10 S RIVERSIDE PLZ  130,CHICAGO,IL,60606,1006,Retail Food Establishment,23047,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.881664290000003,-87.638887440000005,,"SRID=3435;POINT(1173359.07482338 1900233.54454937)",59:01.0,59:01.0,971814,Retail Sales of Perishable Foods,775
-87.66030288,41.88167302,-87.660302880000003,41.881673020000001,Point (-87.66030288000000326 41.88167302200000108),00:22.3,2153455-20160216,2440804,346746,2,"NOHEA CAFE, LLC",NOHEA CAFE,1312 W MADISON ST 1ST,CHICAGO,IL,60607,1006,Retail Food Establishment,2153455,RENEW,,,2/7/16,N,2/16/16,2/15/18,2/7/16,2/8/16,AAI,,,41.881673020000001,-87.660302880000003,,"SRID=3435;POINT(1167527.24310836 1900190.26422521)",17:05.0,17:05.0,563757,Retail Sales of Perishable Foods,775
-87.63250419,41.88167476,-87.632504190000006,41.881674760000003,Point (-87.63250418900000227 41.88167475699999898),00:35.6,2341231-20161116,2489371,22622,9,"PEET'S OPERATING COMPANY, INC.",PEET'S COFFEE & TEA,10 S LA SALLE ST 1ST,CHICAGO,IL,60603,1006,Retail Food Establishment,2341231,RENEW,,,11/3/16,N,11/16/16,11/15/18,11/3/16,11/4/16,AAI,,,41.881674760000003,-87.632504190000006,,"SRID=3435;POINT(1175097.31889044 1900251.48966063)",56:21.0,56:21.0,882110,Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area,767 | 781
-87.65698671,41.88172877,-87.656986709999998,41.881728770000002,Point (-87.65698670899999456 41.88172877200000244),00:42.0,2469903-20161116,2469903,407036,1,GROUNDSWELL 2 LLC,GROUNDSWELL COFFEE ROASTERS,1168 W MADISON ST 1ST 2,CHICAGO,IL,60607,1006,Retail Food Establishment,2469903,ISSUE,,,8/23/16,N,11/16/16,9/15/18,9/2/16,11/16/16,AAI,,,41.881728770000002,-87.656986709999998,,"SRID=3435;POINT(1168430.13544739 1900217.67895553)",56:32.0,56:32.0,883089,Sale of Food Prepared Onsite Without Dining Area,782
-87.62954312,41.88180696,-87.629543119999994,41.881806959999999,Point (-87.62954311500000415 41.8818069599999987),00:25.5,2125008-20160416,2447586,8970,106,"COMPASS GROUP USA, INC.",STARBUCKS,10 S DEARBORN ST 1ST,CHICAGO,IL,60603,1006,Retail Food Establishment,2125008,RENEW,,,3/15/16,N,4/16/16,4/15/18,3/15/16,3/16/16,AAI,,,41.881806959999999,-87.629543119999994,,"SRID=3435;POINT(1175903.27751842 1900306.26316446)",11:24.0,11:24.0,859922,Retail Sales of Perishable Foods,775
-87.63543657,41.88182249,-87.635436569999996,41.881822489999998,Point (-87.63543657099999962 41.8818224939999979),48:24.5,23069-20170416,2513156,63414,67,STARBUCKS CORPORATION,STARBUCKS COFFEE,303 W MADISON ST 1ST,CHICAGO,IL,60606,1006,Retail Food Establishment,23069,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.881822489999998,-87.635436569999996,,"SRID=3435;POINT(1174298.34080047 1900298.81746096)",59:01.0,59:01.0,971699,Retail Sales of Perishable Foods,775
-87.63325509,41.88184063,-87.633255090000006,41.881840629999999,Point (-87.63325508900000216 41.88184062999999924),00:36.2,1979989-20160916,2481046,337253,6,ABP CORPORATION,AU BON PAIN,181 W MADISON ST 1 1,CHICAGO,IL,60602,1006,Retail Food Establishment,1979989,RENEW,,,8/15/16,N,9/16/16,9/15/18,8/15/16,8/16/16,AAI,,,41.881840629999999,-87.633255090000006,,"SRID=3435;POINT(1174892.34225183 1900310.26469126)",12:40.0,12:40.0,874202,Retail Sales of Perishable Foods,775
-87.63516406,41.88190275,-87.635164059999994,41.881902750000002,Point (-87.63516405999999392 41.88190275099999837),44:23.4,1974806-20160916,2481138,342353,1,"ARGO TEA FRANKLIN, LLC",ARGO TEA,1 S FRANKLIN ST 1,CHICAGO,IL,60606,1006,Retail Food Establishment,1974806,RENEW,,,12/12/16,N,9/16/16,9/15/18,12/12/16,12/13/16,AAI,,,41.881902750000002,-87.635164059999994,,"SRID=3435;POINT(1174372.31234588 1900328.66665344)",01:18.0,01:18.0,885069,Retail Sales of Perishable Foods,775
-87.63887584,41.88197705,-87.638875839999997,41.881977050000003,Point (-87.6388758399999972 41.88197704800000309),00:36.2,2333062-20160916,2481059,337253,23,ABP CORPORATION,AU BON PAIN,2 N RIVERSIDE PLZ 1 208B,CHICAGO,IL,60606,1006,Retail Food Establishment,2333062,RENEW,,,8/15/16,N,9/16/16,9/15/18,8/15/16,8/16/16,AAI,,,41.881977050000003,-87.638875839999997,,"SRID=3435;POINT(1173361.3125575 1900347.53926672)",10:38.0,10:38.0,874224,Sale of Food Prepared Onsite With Dining Area,781
-87.63975869,41.88199434,-87.639758689999994,41.881994339999999,Point (-87.63975868500000388 41.88199433799999838),00:37.0,1649352-20160916,2479832,298727,9,CBC RESTAURANT CORP.,CORNER BAKERY CAFE,500 W MADISON ST,CHICAGO,IL,60661,1006,Retail Food Establishment,1649352,RENEW,,,9/16/16,N,9/16/16,9/15/18,9/16/16,9/19/16,AAI,,,41.881994339999999,-87.639758689999994,,"SRID=3435;POINT(1173120.84824921 1900351.89552425)",42:08.0,42:08.0,877757,Retail Sales of Perishable Foods,775
-87.6382454,41.88200786,-87.638245400000002,41.882007860000002,Point (-87.63824540400000274 41.88200785899999801),48:28.0,23011-20170416,2513110,63414,2,STARBUCKS CORPORATION,STARBUCKS COFFEE #221,400 W MADISON ST  TWO N,CHICAGO,IL,60606,1006,Retail Food Establishment,23011,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.882007860000002,-87.638245400000002,,"SRID=3435;POINT(1173532.89984124 1900360.15663579)",58:58.0,58:58.0,972072,Retail Sales of Perishable Foods,775
-87.6338999,41.88205499,-87.633899900000003,41.882054990000000,Point (-87.63389990100000659 41.88205499000000032),48:24.5,1843203-20170416,2513198,63414,129,STARBUCKS CORPORATION,STARBUCKS COFFEE #13319,200 W MADISON ST,CHICAGO,IL,60606,1006,Retail Food Establishment,1843203,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.882054990000000,-87.633899900000003,,"SRID=3435;POINT(1174716.11219129 1900386.94557386)",59:01.0,59:01.0,971680,Retail Sales of Perishable Foods,775
-87.62796365,41.88208275,-87.627963649999998,41.882082750000002,Point (-87.62796364599999777 41.8820827520000023),00:39.8,1869158-20160116,2436287,339535,4,"ARGO TEA, INC.",ARGO TEA,2 N STATE ST 1ST,CHICAGO,IL,60602,1006,Retail Food Establishment,1869158,RENEW,,,2/22/16,N,1/16/16,1/15/18,1/12/16,1/13/16,AAC,1/13/16,,41.882082750000002,-87.627963649999998,,"SRID=3435;POINT(1176332.56844691 1900410.29285524)",12:38.0,12:38.0,32914,Retail Sales of Perishable Foods,775
-87.63039165,41.88209337,-87.630391650000007,41.882093370000000,Point (-87.63039164500000311 41.88209336700000307),48:28.0,23073-20170416,2513133,63414,30,STARBUCKS CORPORATION,STARBUCKS COFFEE #238,70 W MADISON ST 1ST,CHICAGO,IL,60602,1006,Retail Food Establishment,23073,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.882093370000000,-87.630391650000007,,"SRID=3435;POINT(1175671.35315135 1900408.73587216)",58:59.0,58:59.0,971993,Retail Sales of Perishable Foods,775
-87.63368738,41.88213629,-87.633687379999998,41.882136289999998,Point (-87.63368737599999747 41.88213629300000207),00:03.4,2240716-20170316,2510106,379366,1,PHILMANIE'S CAFECITO 2 INC.,CAFECITO,7 N WELLS ST 1ST,CHICAGO,IL,60606,1006,Retail Food Establishment,2240716,RENEW,,,3/3/17,N,3/16/17,3/15/19,3/3/17,3/7/17,AAI,,,41.882136289999998,-87.633687379999998,,"SRID=3435;POINT(1174773.74468988 1900417.04408075)",57:56.0,57:56.0,955822,Sale of Food Prepared Onsite With Dining Area,781
-87.66589352,41.88227153,-87.665893519999997,41.882271529999997,Point (-87.66589351499999339 41.8822715290000005),00:56.9,2283871-20150916,2415696,314752,2,ST. LEONARD'S MINISTRIES,Gracie's Cafe,1517-1521 W WARREN BLVD GROUND FLOOR,CHICAGO,IL,60607,1006,Retail Food Establishment,2283871,RENEW,,,9/10/15,N,9/16/15,9/15/17,9/10/15,9/11/15,AAI,,,41.882271529999997,-87.665893519999997,,"SRID=3435;POINT(1166003.11757463 1900396.46980662)",17:13.0,17:13.0,23015,Sale of Food Prepared Onsite With Dining Area,781
-87.62451779,41.88228818,-87.624517789999999,41.882288180000003,Point (-87.62451779100000238 41.88228817699999951),00:34.4,2423090-20160115,2423090,369504,21,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #15683,8 N MICHIGAN AVE 1,CHICAGO,IL,60602,1475,Consumption on Premises - Incidental Activity,2423090,ISSUE,,,10/6/15,Y,1/15/16,1/15/18,1/15/16,1/15/16,AAC,3/14/17,,41.882288180000003,-87.624517789999999,,"SRID=3435;POINT(1177270.31259199 1900492.88108255)",56:33.0,56:33.0,106917,Consumption of Liquor on Premises,638
-87.62453095,41.8825402,-87.624530949999993,41.882540200000001,Point (-87.62453094500000361 41.88254020200000127),00:27.0,2350157-20161116,2491585,392660,1,"LPQ NORTH MICHIGAN, INC.",LE PAIN QUOTIDIEN,20 N MICHIGAN AVE  101,CHICAGO,IL,60602,1475,Consumption on Premises - Incidental Activity,2350157,RENEW,,,11/14/16,N,11/16/16,11/15/18,11/14/16,12/5/16,AAI,,,41.882540200000001,-87.624530949999993,,"SRID=3435;POINT(1177265.97203832 1900584.68926025)",01:26.0,01:26.0,884415,Consumption of Liquor on Premises,638
-87.62453095,41.8825402,-87.624530949999993,41.882540200000001,Point (-87.62453094500000361 41.88254020200000127),00:35.6,2341131-20161116,2489368,22622,6,"PEET'S OPERATING COMPANY, INC.",PEET'S COFFEE & TEA,20 N MICHIGAN AVE 1ST,CHICAGO,IL,60602,1006,Retail Food Establishment,2341131,RENEW,,,11/3/16,N,11/16/16,11/15/18,11/3/16,11/4/16,AAI,,,41.882540200000001,-87.624530949999993,,"SRID=3435;POINT(1177265.97203832 1900584.68926025)",56:22.0,56:22.0,882086,Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area,767 | 781
-87.62607878,41.88256707,-87.626078780000000,41.882567070000000,Point (-87.62607878299999697 41.88256706600000001),00:41.7,1898430-20160416,2449091,275849,4,SHEDDAS PLACE INC,OASIS CAFE,21 N WABASH AVE 1,CHICAGO,IL,60602,1006,Retail Food Establishment,1898430,RENEW,,,4/6/16,N,4/16/16,4/15/18,4/6/16,4/7/16,AAI,,,41.882567070000000,-87.626078780000000,,"SRID=3435;POINT(1176844.39287194 1900591.00099198)",16:41.0,16:41.0,861716,Retail Sales of Perishable Foods,775
-87.63253143,41.88269467,-87.632531430000000,41.882694669999999,Point (-87.63253142700000353 41.88269466900000282),48:28.0,1680146-20170416,2513187,63414,114,STARBUCKS CORPORATION,STARBUCK COFFEE #10366,30 N LA SALLE ST  100B,CHICAGO,IL,60602,1006,Retail Food Establishment,1680146,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.882694669999999,-87.632531430000000,,"SRID=3435;POINT(1175086.86654203 1900623.08434215)",59:00.0,59:00.0,971859,Retail Sales of Perishable Foods,775
-87.6292815,41.88280623,-87.629281500000005,41.882806230000000,Point (-87.62928149600000438 41.88280622700000322),00:28.3,1619838-20160316,2444843,290569,3,PREMIUM ESPRESSO CORP.,LAVAZZA,33 N DEARBORN ST 1,CHICAGO,IL,60602,1006,Retail Food Establishment,1619838,RENEW,,,3/15/16,N,3/16/16,3/15/18,3/15/16,3/30/16,AAI,,,41.882806230000000,-87.629281500000005,,"SRID=3435;POINT(1175971.53361617 1900670.97979059)",07:31.0,07:31.0,860921,Retail Sales of Perishable Foods,775
-87.63460036,41.88309916,-87.634600359999993,41.883099160000000,Point (-87.63460036300000411 41.88309915800000027),00:39.6,2446485-20160329,2446485,403772,1,DOLLOP WASHINGTON LLC,DOLLOP COFFEE,225 W WASHINGTON ST 1ST 110,CHICAGO,IL,60606,1006,Retail Food Establishment,2446485,ISSUE,,,3/22/16,N,3/29/16,4/15/18,3/28/16,3/29/16,AAI,,,41.883099160000000,-87.634600359999993,,"SRID=3435;POINT(1174522.26695817 1900765.88587891)",06:48.0,06:48.0,860840,Sale of Food Prepared Onsite Without Dining Area,782
-87.63126322,41.88310096,-87.631263219999994,41.883100960000000,Point (-87.63126322099999754 41.88310096200000032),48:28.0,23021-20170416,2513115,63414,7,STARBUCKS CORPORATION,STARBUCKS COFFEE #213,111 W WASHINGTON ST 1ST,CHICAGO,IL,60602,1006,Retail Food Establishment,23021,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.883100960000000,-87.631263219999994,,"SRID=3435;POINT(1175431.00513085 1900773.95998319)",58:59.0,58:59.0,971953,Retail Sales of Perishable Foods,775
-87.64137748,41.88310807,-87.641377480000003,41.883108069999999,Point (-87.64137747799999545 41.88310807199999886),48:28.0,1444270-20170416,2513182,63414,101,STARBUCKS CORPORATION,STARBUCKS COFFEE #2877,40 N CLINTON ST,CHICAGO,IL,60661,1006,Retail Food Establishment,1444270,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.883108069999999,-87.641377480000003,,"SRID=3435;POINT(1172676.75177798 1900754.18090424)",59:00.0,59:00.0,971879,Retail Sales of Perishable Foods,775
-87.62697603,41.88310908,-87.626976029999994,41.883109079999997,Point (-87.6269760339999948 41.88310907900000046),48:28.0,1145462-20170416,2513170,63414,84,STARBUCKS CORPORATION,STARBUCKS COFFEE #2545,25 E WASHINGTON ST,CHICAGO,IL,60602,1006,Retail Food Establishment,1145462,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.883109079999997,-87.626976029999994,,"SRID=3435;POINT(1176598.43298783 1900786.49786261)",59:00.0,59:00.0,971854,Retail Sales of Perishable Foods,775
-87.62585099,41.88311169,-87.625850990000004,41.883111690000000,Point (-87.62585098899999991 41.88311168700000309),00:35.9,49504-20160316,2443727,17179,1,"PITTSFIELD CAFE, LTD",PITTSFIELD CAFE,55 E WASHINGTON ST 1ST,CHICAGO,IL,60602,1475,Consumption on Premises - Incidental Activity,49504,RENEW,,,2/23/16,N,3/16/16,3/15/18,2/23/16,2/24/16,AAI,,,41.883111690000000,-87.625850990000004,,"SRID=3435;POINT(1176904.78831884 1900789.97187787)",14:33.0,14:33.0,857836,Consumption of Liquor on Premises,638
-87.6335146,41.88331838,-87.633514599999998,41.883318379999999,Point (-87.63351459999999804 41.88331837999999863),00:37.0,1649360-20160916,2479835,298727,12,CBC RESTAURANT CORP.,CORNER BAKERY CAFE,188 W WASHINGTON ST,CHICAGO,IL,60602,1006,Retail Food Establishment,1649360,RENEW,,,9/16/16,N,9/16/16,9/15/18,9/16/16,9/19/16,AAI,,,41.883318379999999,-87.633514599999998,,"SRID=3435;POINT(1174817.28172268 1900848.17944839)",42:10.0,42:10.0,877721,Retail Sales of Perishable Foods,775
-87.63030327,41.88332003,-87.630303269999999,41.883320030000000,Point (-87.63030326999999886 41.88332003299999684),48:28.0,23059-20170416,2513128,63414,25,STARBUCKS CORPORATION,STARBUCKS COFFEE #2226,66 W WASHINGTON ST  PEDWA,CHICAGO,IL,60602,1006,Retail Food Establishment,23059,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.883320030000000,-87.630303269999999,,"SRID=3435;POINT(1175691.75726273 1900855.92934411)",59:00.0,59:00.0,971928,Retail Sales of Perishable Foods,775
-87.65106665,41.88371508,-87.651066650000004,41.883715080000002,Point (-87.65106665000000419 41.88371507600000143),00:32.6,2130225-20160316,2443568,3090,11,"ACE COFFEE BAR, INC.","ACE COFFEE BAR, INC.",120 N SANGAMON ST,CHICAGO,IL,60607,1006,Retail Food Establishment,2130225,RENEW,,,3/8/16,N,3/16/16,3/15/18,3/8/16,3/9/16,AAI,,,41.883715080000002,-87.651066650000004,,"SRID=3435;POINT(1170036.51739267 1900954.24738539)",11:59.0,11:59.0,859206,Retail Sales of Perishable Foods,775
-87.63666184,41.88374822,-87.636661840000002,41.883748220000001,Point (-87.63666183799999487 41.88374821699999728),00:37.0,1649400-20160916,2479840,298727,17,CBC RESTAURANT CORP.,CORNER BAKERY CAFE,123 N WACKER DR,CHICAGO,IL,60606,1006,Retail Food Establishment,1649400,RENEW,,,9/16/16,N,9/16/16,9/15/18,9/16/16,9/19/16,AAI,,,41.883748220000001,-87.636661840000002,,"SRID=3435;POINT(1173958.98270885 1900997.83864774)",42:10.0,42:10.0,877731,Retail Sales of Perishable Foods,775
-87.64111967,41.88418751,-87.641119669999995,41.884187509999997,Point (-87.64111966699999812 41.88418750700000004),00:39.7,2391863-20160420,2391863,368119,20,"AFTER HOURS PIZZA, LLC",BEAVERS COFFEE & DONUTS,131 N CLINTON ST  24,CHICAGO,IL,60661,4405,Mobile Food License,2391863,ISSUE,,,4/13/16,N,4/20/16,12/15/17,4/20/16,4/20/16,AAI,,,41.884187509999997,-87.641119669999995,,"SRID=3435;POINT(1172743.78396628 1901148.09249345)",00:24.0,00:24.0,862866,Preparation and Sale of Food from a Mobile Food Truck (Mobile Food Preparer),734
-87.64111967,41.88418751,-87.641119669999995,41.884187509999997,Point (-87.64111966699999812 41.88418750700000004),00:30.6,2256678-20151216,2431161,368119,4,"AFTER HOURS PIZZA, LLC",BEAVERS COFFEE & DONUTS,131 N CLINTON ST 1ST 24,CHICAGO,IL,60661,4405,Mobile Food License,2256678,RENEW,,,1/7/16,N,12/16/15,12/15/17,2/22/16,2/22/16,AAI,,,41.884187509999997,-87.641119669999995,,"SRID=3435;POINT(1172743.78396628 1901148.09249345)",00:25.0,00:25.0,857657,Preparation and Sale of Food from a Mobile Food Truck (Mobile Food Preparer),734
-87.64111967,41.88418751,-87.641119669999995,41.884187509999997,Point (-87.64111966699999812 41.88418750700000004),10:03.2,2517974-20170324,2517974,368119,27,"AFTER HOURS PIZZA, LLC",Beavers Coffee and Donuts,131 N CLINTON ST,CHICAGO,IL,,1329,Special Event Food,2517974,ISSUE,,,3/24/17,N,3/24/17,9/20/17,3/24/17,3/24/17,AAI,,,41.884187509999997,-87.641119669999995,,"SRID=3435;POINT(1172743.78396628 1901148.09249345)",00:24.0,00:24.0,963206,"180 Day Multiple - Special Event Food, Mobile Food Vehicle",947
-87.64111967,41.88418751,-87.641119669999995,41.884187509999997,Point (-87.64111966699999812 41.88418750700000004),00:22.3,2008126-20150516,2389050,348967,1,"CHICAGO ORGANICS, LLC",CAFE DU MARCHE,131 N CLINTON ST 1 6,CHICAGO,IL,60661,1006,Retail Food Establishment,2008126,RENEW,,,5/27/15,N,5/16/15,5/15/17,5/27/15,5/28/15,AAI,,,41.884187509999997,-87.641119669999995,,"SRID=3435;POINT(1172743.78396628 1901148.09249345)",09:02.0,09:02.0,846073,Retail Sales of Perishable Foods,775
